t,AccG_X,AccG_Y,AccG_Z,Brake,Clutch,ERSCurrentKJ,ERSDelivery,ERSHeatCharging,ERSMaxJ,ERSRecovery,Gas,Gear,KersCharge,KersInput,LapCount,RPM,RideHeight_F,RideHeight_R,SlipAngle_FL,SlipAngle_FR,SlipAngle_RL,SlipAngle_RR,SlipRatio_FL,SlipRatio_FR,SlipRatio_RL,SlipRatio_RR,SpeedKMH,SpeedMPH,SpeedMS,carName,graphics.bestTime,graphics.completedLaps,graphics.currentTime,graphics.isInPit,graphics.lastTime,graphics.position,graphics.session,graphics.sessionTimeLeft,graphics.tyreCompound,inPit,physics.abs,physics.brake,physics.carDamage0,physics.carDamage1,physics.carDamage2,physics.carDamage3,physics.carDamage4,physics.fuel,physics.gas,physics.rpms,physics.speedKmh,physics.tc,physics.tyreWear0,physics.tyreWear1,physics.tyreWear2,physics.tyreWear3,static.hasExtraLap,static.isTimedRace,static.maxFuel,static.maxRpm,static.playerNick,static.track,tyreCompound
3.7,0.7409127998763468,0.1,0.0,0.0,0.0,2510.8915158715818,2.0,1.0,4000000.0,1.0,0.7963651199505387,5,0.6277228789678954,0.09636511995053876,0,7673,0.06493941866584231,0.08092730239901078,0.4567677467317335,0.4567677467317335,0.36541419738538683,0.36541419738538683,0.01057091071007726,0.01174545634453029,0.044774606777004865,0.04536187959423138,228.25454365546972,141.83075404574288,63.40403990429714,ks_lamborghini_huracan_gt3,1:30:000,0,0:03:700,0,1:31:200,1,2,1796300.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.90133333333333,0.7963651199505387,7673,228.25454365546972,0.2,99.815,99.815,99.778,99.778,0,1,60.0,8500,Tester,spa,Soft
3.8,0.7590506461817461,0.1,0.0,0.0,0.0,2524.37835728173,2.0,1.0,4000000.0,1.0,0.8036202584726984,5,0.6310945893204325,0.1036202584726984,0,7656,0.06506033764121164,0.08107240516945396,0.48120215777459885,0.48120215777459885,0.3849617262196791,0.3849617262196791,0.011136392794212144,0.012373769771346826,0.04575595708738944,0.04637464557595678,227.62623022865318,141.44033830340845,63.229508396848104,ks_lamborghini_huracan_gt3,1:30:000,0,0:03:800,0,1:31:200,1,2,1796200.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.898666666666664,0.8036202584726984,7656,227.62623022865318,0.2,99.81,99.81,99.772,99.772,0,1,60.0,8500,Tester,spa,Soft
3.9,0.7770405140596958,0.1,0.0,0.0,0.0,2537.839641230532,2.0,1.0,4000000.0,1.0,0.8108162056238783,5,0.6344599103076329,0.1108162056238784,0,7638,0.0651802700937313,0.08121632411247756,0.5062250894382273,0.5062250894382273,0.40498007155058185,0.40498007155058185,0.011715494926998974,0.013017216585554416,0.04675158646906499,0.04740244729834271,226.98278341444558,141.04051911301747,63.05077317067933,ks_lamborghini_huracan_gt3,1:30:000,0,0:03:900,0,1:31:200,1,2,1796100.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.896,0.8108162056238783,7638,226.98278341444558,0.2,99.805,99.805,99.766,99.766,0,1,60.0,8500,Tester,spa,Soft
4.0,0.7948788963498077,0.1,0.0,0.0,0.0,2551.2747116339983,2.0,1.0,4000000.0,1.0,0.8179515585399231,5,0.6378186779084997,0.11795155853992312,0,7620,0.06529919264233205,0.08135903117079846,0.5318316634525095,0.5318316634525095,0.42546533076200765,0.42546533076200765,0.012308104211329506,0.013675671345921674,0.04776130082211077,0.048445084389406846,226.32432865407833,140.6313744201133,62.86786907057731,ks_lamborghini_huracan_gt3,1:30:000,0,0:04:000,0,1:31:200,1,2,1796000.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.89333333333333,0.8179515585399231,7620,226.32432865407833,0.2,99.8,99.8,99.76,99.76,0,1,60.0,8500,Tester,spa,Soft
4.1,0.81256231542411,0.1,0.0,0.0,0.0,2564.682913685753,2.0,1.0,4000000.0,1.0,0.825024926169644,5,0.6411707284214383,0.125024926169644,0,7601,0.0654170821028274,0.08150049852339288,0.5580168877651052,0.5580168877651052,0.44641351021208414,0.44641351021208414,0.012914105116849576,0.014349005685388418,0.04878490330071302,0.049502353584982436,225.65099431461158,140.2129839882645,62.68083175405877,ks_lamborghini_huracan_gt3,1:30:000,0,0:04:100,0,1:31:200,1,2,1795900.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.89066666666667,0.825024926169644,7601,225.65099431461158,0.2,99.795,99.795,99.754,99.754,0,1,60.0,8500,Tester,spa,Soft
4.2,0.8300873238650164,0.1,0.0,0.0,0.0,2578.0635938889436,2.0,1.0,4000000.0,1.0,0.8320349295460066,5,0.6445158984722359,0.1320349295460066,0,7582,0.06553391549243344,0.08164069859092013,0.584775657514652,0.584775657514652,0.46782052601172164,0.46782052601172164,0.013533379502481947,0.015037088336091051,0.04982219435154042,0.05057404876834497,224.96291166390895,139.78542938351478,62.489697684419156,ks_lamborghini_huracan_gt3,1:30:000,0,0:04:200,0,1:31:200,1,2,1795800.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.888,0.8320349295460066,7582,224.96291166390895,0.2,99.79,99.79,99.748,99.748,0,1,60.0,8500,Tester,spa,Soft
4.3,0.847450505137407,0.1,0.0,0.0,0.0,2591.4161000880936,2.0,1.0,4000000.0,1.0,0.8389802020549628,5,0.6478540250220234,0.13898020205496286,0,7562,0.06564967003424937,0.08177960404109925,0.6121027560259673,0.6121027560259673,0.48968220482077385,0.48968220482077385,0.0141658066394581,0.015739785154953445,0.0508729717526473,0.051659961010394974,224.26021484504656,139.34879395848142,62.294504123624044,ks_lamborghini_huracan_gt3,1:30:000,0,0:04:300,0,1:31:200,1,2,1795700.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.885333333333335,0.8389802020549628,7562,224.26021484504656,0.2,99.785,99.785,99.742,99.742,0,1,60.0,8500,Tester,spa,Soft
4.4,0.8646484742546898,0.1,0.0,0.0,0.0,2604.739781500889,2.0,1.0,4000000.0,1.0,0.8458593897018759,5,0.6511849453752222,0.14585938970187595,0,7542,0.06576432316169793,0.08191718779403752,0.6399928558270507,0.6399928558270507,0.5119942846616405,0.5119942846616405,0.0148112632348546,0.016456959149838444,0.05193703065289733,0.05275987861038925,223.54304085016156,138.90316283610574,62.09528912504488,ks_lamborghini_huracan_gt3,1:30:000,0,0:04:400,0,1:31:200,1,2,1795600.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.882666666666665,0.8458593897018759,7542,223.54304085016156,0.2,99.78,99.78,99.736,99.736,0,1,60.0,8500,Tester,spa,Soft
4.5,0.8816778784387097,0.1,0.0,0.0,0.0,2618.033988749895,2.0,1.0,4000000.0,1.0,0.8526711513754839,5,0.6545084971874737,0.15267115137548393,0,7522,0.06587785252292473,0.08205342302750968,0.6684405196876839,0.6684405196876839,0.5347524157501472,0.5347524157501472,0.015469623455629257,0.01718847050625473,0.05301416361189956,0.05387358713721229,222.81152949374527,138.448622893058,61.89209152604035,ks_lamborghini_huracan_gt3,1:30:000,0,0:04:500,0,1:31:200,1,2,1795500.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.88,0.8526711513754839,7522,222.81152949374527,0.2,99.775,99.775,99.73,99.73,0,1,60.0,8500,Tester,spa,Soft
4.6,0.8985353977733785,0.1,0.0,0.0,0.0,2631.2980738942047,2.0,1.0,4000000.0,1.0,0.8594141591093514,5,0.6578245184735512,0.15941415910935142,0,7501,0.06599023598515585,0.08218828318218703,0.6974402016794324,0.6974402016794324,0.557952161343546,0.557952161343546,0.01614075895315258,0.017934176614613977,0.05410416064044943,0.05500086947118013,222.065823385386,137.9852627428007,61.684950940385,ks_lamborghini_huracan_gt3,1:30:000,0,0:04:600,0,1:31:200,1,2,1795400.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.87733333333333,0.8594141591093514,7501,222.065823385386,0.2,99.77,99.77,99.724,99.724,0,1,60.0,8500,Tester,spa,Soft
4.7,0.9152177458519013,0.1,0.0,0.0,0.0,2644.531390461022,2.0,1.0,4000000.0,1.0,0.8660870983407605,5,0.6611328476152555,0.16608709834076052,0,7480,0.06610145163901267,0.0823217419668152,0.7269862482568326,0.7269862482568326,0.5815889986054661,0.5815889986054661,0.016824538888229552,0.018693932098032835,0.05520680924146654,0.05614150584636818,221.30606790196717,137.51317271831326,61.47390775054643,ks_lamborghini_huracan_gt3,1:30:000,0,0:04:699,0,1:31:200,1,2,1795300.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.87466666666667,0.8660870983407605,7480,221.30606790196717,0.2,99.765,99.765,99.718,99.718,0,1,60.0,8500,Tester,spa,Soft
4.8,0.9317216704174653,0.1,0.0,0.0,0.0,2657.7332934771666,2.0,1.0,4000000.0,1.0,0.8726886681669861,5,0.6644333233692916,0.17268866816698614,0,7459,0.0662114778027831,0.08245377336333971,0.7570728993595606,0.7570728993595606,0.6056583194876485,0.6056583194876485,0.017520829956606972,0.019467588840674413,0.0563218944514213,0.05729527389345501,220.5324111593256,137.0324448544813,61.25900309981266,ks_lamborghini_huracan_gt3,1:30:000,0,0:04:799,0,1:31:200,1,2,1795200.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.872,0.8726886681669861,7459,220.5324111593256,0.2,99.76,99.76,99.712,99.712,0,1,60.0,8500,Tester,spa,Soft
4.9,0.948043953997276,0.1,0.0,0.0,0.0,2670.90313950051,2.0,1.0,4000000.0,1.0,0.8792175815989104,5,0.6677257848751275,0.17921758159891044,0,7437,0.0663202930266485,0.0825843516319782,0.7876942895353705,0.7876942895353705,0.6301554316282965,0.6301554316282965,0.01822949641496143,0.02025499601662381,0.057449198882242605,0.05846194868307379,219.7450039833762,136.54317287015445,61.04027888427116,ks_lamborghini_huracan_gt3,1:30:000,0,0:04:899,0,1:31:200,1,2,1795100.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.86933333333333,0.8792175815989104,7437,219.7450039833762,0.2,99.755,99.755,99.706,99.706,0,1,60.0,8500,Tester,spa,Soft
5.0,0.9641814145298087,0.1,0.0,0.0,0.0,2684.0402866513377,2.0,1.0,4000000.0,1.0,0.8856725658119236,5,0.6710100716628343,0.1856725658119236,0,7415,0.06642787609686539,0.08271345131623847,0.8188444490835758,0.8188444490835758,0.6550755592668607,0.6550755592668607,0.018950400107362757,0.02105600011929195,0.05858850276369809,0.05964130276966268,218.94399988070805,136.04545214987544,60.81777774464112,ks_lamborghini_huracan_gt3,1:30:000,0,0:04:999,0,1:31:200,1,2,1795000.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.86666666666667,0.8856725658119236,7415,218.94399988070805,0.2,99.75,99.75,99.7,99.7,0,1,60.0,8500,Tester,spa,Soft
5.1,0.9801309059851577,0.1,0.0,0.0,0.0,2697.14409464363,2.0,1.0,4000000.0,1.0,0.892052362394063,5,0.6742860236609075,0.1920523623940631,0,7392,0.06653420603990105,0.08284104724788126,0.8505173052188518,0.8505173052188518,0.6804138441750816,0.6804138441750816,0.019683400492207712,0.021870444991341904,0.05973958398623862,0.06083310623580571,218.1295550086581,135.53937972528487,60.59154305796058,ks_lamborghini_huracan_gt3,1:30:000,0,0:05:099,0,1:31:200,1,2,1794900.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.864,0.892052362394063,7392,218.1295550086581,0.2,99.745,99.745,99.694,99.694,0,1,60.0,8500,Tester,spa,Soft
5.2,0.995889318978362,0.1,0.0,0.0,0.0,2710.2139248162734,2.0,1.0,4000000.0,1.0,0.8983557275913447,5,0.6775534812040684,0.1983557275913448,0,7369,0.06663926212652241,0.0829671145518269,0.8827066832551373,0.8827066832551373,0.7061653466041099,0.7061653466041099,0.020428354669618894,0.022698171855132104,0.06090221814429911,0.062037126737055706,217.3018281448679,135.02505425620473,60.36161892912997,ks_lamborghini_huracan_gt3,1:30:000,0,0:05:199,0,1:31:200,1,2,1794800.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.861333333333334,0.8983557275913447,7369,217.3018281448679,0.2,99.74,99.74,99.688,99.688,0,1,60.0,8500,Tester,spa,Soft
5.3,1.0114535813755845,0.1,0.0,0.0,0.0,2723.2491401641846,2.0,1.0,4000000.0,1.0,0.9045814325502338,5,0.6808122850410461,0.20458143255023387,0,7346,0.06674302387583723,0.08309162865100467,0.9154063078094059,0.9154063078094059,0.7323250462475248,0.7323250462475248,0.021185117409303393,0.023539019343670437,0.06207617858004684,0.06325312954723035,216.46098065632955,134.50257601140416,60.128050182313764,ks_lamborghini_huracan_gt3,1:30:000,0,0:05:299,0,1:31:200,1,2,1794700.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.858666666666664,0.9045814325502338,7346,216.46098065632955,0.2,99.735,99.735,99.682,99.682,0,1,60.0,8500,Tester,spa,Soft
5.4,1.0268206588930324,0.1,0.0,0.0,0.0,2736.2491053693557,2.0,1.0,4000000.0,1.0,0.9107282635572129,5,0.6840622763423388,0.21072826355721297,0,7322,0.06684547105928688,0.08321456527114426,0.9486098040250588,0.9486098040250588,0.7588878432200471,0.7588878432200471,0.021953541178865645,0.02439282353207294,0.06326123642756876,0.0644808776041724,215.60717646792705,133.9720468490523,59.890882352201956,ks_lamborghini_huracan_gt3,1:30:000,0,0:05:399,0,1:31:200,1,2,1794600.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.856,0.9107282635572129,7322,215.60717646792705,0.2,99.73,99.73,99.676,99.676,0,1,60.0,8500,Tester,spa,Soft
5.5,1.0419875556884954,0.1,0.0,0.0,0.0,2749.2131868318234,2.0,1.0,4000000.0,1.0,0.9167950222753982,5,0.6873032967079559,0.21679502227539826,0,7298,0.06694658370458997,0.08333590044550795,0.9823106988147197,0.9823106988147197,0.7858485590517758,0.7858485590517758,0.022733476172569225,0.025259417969521362,0.06445716065748944,0.0657201315559655,214.74058203047863,133.43357019686053,59.65016167513295,ks_lamborghini_huracan_gt3,1:30:000,0,0:05:499,0,1:31:200,1,2,1794500.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.85333333333333,0.9167950222753982,7298,214.74058203047863,0.2,99.725,99.725,99.67,99.67,0,1,60.0,8500,Tester,spa,Soft
5.6,1.0569513149453913,0.1,0.0,0.0,0.0,2762.1407527005476,2.0,1.0,4000000.0,1.0,0.9227805259781565,5,0.6905351881751369,0.22278052597815656,0,7273,0.06704634209963595,0.08345561051956313,1.0165024221221752,1.0165024221221752,0.8132019376977402,0.8132019376977402,0.02352477034054177,0.026138633711713075,0.06566371812201065,0.06697064980759629,213.86136628828692,132.88725103191913,59.4059350800797,ks_lamborghini_huracan_gt3,1:30:000,0,0:05:599,0,1:31:200,1,2,1794400.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.85066666666667,0.9227805259781565,7273,213.86136628828692,0.2,99.72,99.72,99.664,99.664,0,1,60.0,8500,Tester,spa,Soft
5.7,1.0717090194492043,0.1,0.0,0.0,0.0,2775.0311729042055,2.0,1.0,4000000.0,1.0,0.9286836077796817,5,0.6937577932260514,0.22868360777968177,0,7249,0.06714472679632803,0.08357367215559364,1.0511783082032196,1.0511783082032196,0.8409426465625757,0.8409426465625757,0.024327269418417365,0.027030299353797072,0.06688067360036405,0.0682321885680539,212.96970064620294,132.33319586023177,59.15825017950081,ks_lamborghini_huracan_gt3,1:30:000,0,0:05:699,0,1:31:200,1,2,1794300.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.848,0.9286836077796817,7249,212.96970064620294,0.2,99.715,99.715,99.658,99.658,0,1,60.0,8500,Tester,spa,Soft
5.8,1.0862577921562004,0.1,0.0,0.0,0.0,2787.883819181902,2.0,1.0,4000000.0,1.0,0.9345031168624802,5,0.6969709547954754,0.23450311686248027,0,7224,0.06724171861437467,0.0836900623372496,1.0863315969251541,1.0863315969251541,0.8690652775401233,0.8690652775401233,0.02514081695741071,0.027934241063789677,0.06810778984466785,0.06950450189785734,212.06575893621033,131.77151269595194,58.907155260058424,ks_lamborghini_huracan_gt3,1:30:000,0,0:05:799,0,1:31:200,1,2,1794200.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.845333333333336,0.9345031168624802,7224,212.06575893621033,0.2,99.71,99.71,99.652,99.652,0,1,60.0,8500,Tester,spa,Soft
5.9,1.100594796754314,0.1,0.0,0.0,0.0,2800.6980651137887,2.0,1.0,4000000.0,1.0,0.9402379187017256,5,0.7001745162784473,0.24023791870172562,0,7198,0.06733729864502876,0.0838047583740345,1.1219554350846903,1.1219554350846903,0.8975643480677523,0.8975643480677523,0.02596525435481712,0.028850282616463465,0.06934482762617884,0.070787341757002,211.14971738353654,131.2023110403255,58.65269927320459,ks_lamborghini_huracan_gt3,1:30:000,0,0:05:899,0,1:31:200,1,2,1794100.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.842666666666666,0.9402379187017256,7198,211.14971738353654,0.2,99.705,99.705,99.646,99.646,0,1,60.0,8500,Tester,spa,Soft
6.0,1.1147172382160906,0.1,0.0,0.0,0.0,2813.4732861516,2.0,1.0,4000000.0,1.0,0.9458868952864362,5,0.7033683215379,0.24588689528643626,0,7172,0.06743144825477393,0.08391773790572872,1.1580428777439946,1.1580428777439946,0.9264343021951957,0.9264343021951957,0.02680042088493245,0.02977824542770272,0.07059154578193044,0.07208045805331557,210.22175457229727,130.62570186034293,58.39493182563813,ks_lamborghini_huracan_gt3,1:30:000,0,0:05:999,0,1:31:200,1,2,1794000.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.84,0.9458868952864362,7172,210.22175457229727,0.2,99.7,99.7,99.64,99.64,0,1,60.0,8500,Tester,spa,Soft
6.1,1.1286223633435857,0.1,0.0,0.0,0.0,2826.2088596490826,2.0,1.0,4000000.0,1.0,0.9514489453374343,5,0.7065522149122707,0.25144894533743434,0,7146,0.06752414908895724,0.08402897890674868,1.1945868895846157,1.1945868895846157,0.9556695116676925,0.9556695116676925,0.027646153730386817,0.030717948589318686,0.07184770126174793,0.07338359869121386,209.2820514106813,130.04179756710644,58.1339031696337,ks_lamborghini_huracan_gt3,1:30:000,0,0:06:099,0,1:31:200,1,2,1793900.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.83733333333333,0.9514489453374343,7146,209.2820514106813,0.2,99.695,99.695,99.634,99.634,0,1,60.0,8500,Tester,spa,Soft
6.2,1.142307461305104,0.1,0.0,0.0,0.0,2838.9041648923535,2.0,1.0,4000000.0,1.0,0.9569229845220417,5,0.7097260412230884,0.25692298452204176,0,7120,0.06761538307536735,0.08413845969044083,1.2315803462790396,1.2315803462790396,0.9852642770232317,0.9852642770232317,0.028502288013886344,0.03166920890431816,0.07311304917563166,0.07469650962084756,208.33079109568183,129.45071199391492,57.86966419324495,ks_lamborghini_huracan_gt3,1:30:000,0,0:06:199,0,1:31:200,1,2,1793800.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.834666666666664,0.9569229845220417,7120,208.33079109568183,0.2,99.69,99.69,99.628,99.628,0,1,60.0,8500,Tester,spa,Soft
6.3,1.1557698641636829,0.1,0.0,0.0,0.0,2851.5585831301446,2.0,1.0,4000000.0,1.0,0.9623079456654731,5,0.7128896457825361,0.2623079456654731,0,7093,0.06770513242775789,0.08424615891330946,1.2690160358795828,1.2690160358795828,1.0152128287036664,1.0152128287036664,0.029368656830356055,0.03263184092261784,0.07438734284149855,0.07601893488762944,207.36815907738216,128.85256037407203,57.60226641038393,ks_lamborghini_huracan_gt3,1:30:000,0,0:06:299,0,1:31:200,1,2,1793700.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.832,0.9623079456654731,7093,207.36815907738216,0.2,99.685,99.685,99.622,99.622,0,1,60.0,8500,Tester,spa,Soft
6.4,1.1690069473972104,0.1,0.0,0.0,0.0,2864.171497603964,2.0,1.0,4000000.0,1.0,0.9676027789588841,5,0.716042874400991,0.2676027789588842,0,7066,0.06779337964931473,0.08435205557917769,1.3068866602243858,1.3068866602243858,1.0455093281795087,1.0455093281795087,0.030245091279478643,0.03360565697719849,0.0756703338332737,0.07735061668213362,206.3943430228015,128.2474593184212,57.331761950778194,ks_lamborghini_huracan_gt3,1:30:000,0,0:06:399,0,1:31:200,1,2,1793600.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.82933333333333,0.9676027789588841,7066,206.3943430228015,0.2,99.68,99.68,99.616,99.616,0,1,60.0,8500,Tester,spa,Soft
6.5,1.182016130410082,0.1,0.0,0.0,0.0,2876.7422935781537,2.0,1.0,4000000.0,1.0,0.9728064521640327,5,0.7191855733945385,0.27280645216403276,0,7039,0.06788010753606721,0.08445612904328065,1.3451848363601933,1.3451848363601933,1.0761478690881547,1.0761478690881547,0.031131420498621613,0.03459046722069068,0.07696177202932106,0.07869129539035559,205.4095327793093,127.6355267926122,57.05820354980814,ks_lamborghini_huracan_gt3,1:30:000,0,0:06:499,0,1:31:200,1,2,1793500.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.82666666666667,0.9728064521640327,7039,205.4095327793093,0.2,99.675,99.675,99.61,99.61,0,1,60.0,8500,Tester,spa,Soft
6.6,1.1947948770362933,0.1,0.0,0.0,0.0,2889.270358369854,2.0,1.0,4000000.0,1.0,0.9779179508145173,5,0.7223175895924635,0.2779179508145173,0,7011,0.06796529918024195,0.08455835901629034,1.383903097981685,1.383903097981685,1.1071224783853482,1.1071224783853482,0.03202747169614757,0.03558607966238619,0.0782614056612055,0.0800407096443248,204.4139203376138,127.01688209410342,56.781644538226054,ks_lamborghini_huracan_gt3,1:30:000,0,0:06:599,0,1:31:200,1,2,1793400.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.824,0.9779179508145173,7011,204.4139203376138,0.2,99.67,99.67,99.604,99.604,0,1,60.0,8500,Tester,spa,Soft
6.7,1.2073406960338702,0.1,0.0,0.0,0.0,2901.7550813788603,2.0,1.0,4000000.0,1.0,0.982936278413548,5,0.7254387703447152,0.28293627841354807,0,6983,0.06804893797355913,0.08465872556827096,1.4230338968870422,1.4230338968870422,1.1384271175096339,1.1384271175096339,0.03293307018510012,0.0365923002056668,0.0795689813627754,0.08139859637305874,203.4076997943332,126.39164582890463,56.502138831759225,ks_lamborghini_huracan_gt3,1:30:000,0,0:06:699,0,1:31:200,1,2,1793300.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.821333333333335,0.982936278413548,6983,203.4076997943332,0.2,99.665,99.665,99.598,99.598,0,1,60.0,8500,Tester,spa,Soft
6.8,1.2196511415705404,0.1,0.0,0.0,0.0,2914.1958541173876,2.0,1.0,4000000.0,1.0,0.9878604566282161,5,0.7285489635293468,0.28786045662821613,0,6955,0.06813100761047026,0.08475720913256432,1.4625696044494831,1.4625696044494831,1.1700556835595866,1.1700556835595866,0.033848039417259466,0.03760893268584385,0.08088424421955688,0.08276469085384908,202.39106731415615,125.75993988806452,56.21974092059893,ks_lamborghini_huracan_gt3,1:30:000,0,0:06:799,0,1:31:200,1,2,1793200.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.818666666666665,0.9878604566282161,6955,202.39106731415615,0.2,99.66,99.66,99.592,99.592,0,1,60.0,8500,Tester,spa,Soft
6.9,1.231723813700555,0.1,0.0,0.0,0.0,2926.5920702397225,2.0,1.0,4000000.0,1.0,0.9926895254802219,5,0.7316480175599306,0.292689525480222,0,6926,0.06821149209133703,0.08485379050960444,1.5025025131044858,1.5025025131044858,1.2020020104835887,1.2020020104835887,0.03477220101756096,0.038635778908401065,0.08220693781845005,0.0841387267638701,201.36422109159892,125.12188742390792,55.93450585877748,ks_lamborghini_huracan_gt3,1:30:000,0,0:06:899,0,1:31:200,1,2,1793100.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.816,0.9926895254802219,6926,201.36422109159892,0.2,99.655,99.655,99.586,99.586,0,1,60.0,8500,Tester,spa,Soft
7.0,1.2435563588325615,0.1,0.0,0.0,0.0,2938.943125571781,2.0,1.0,4000000.0,1.0,0.9974225435330246,5,0.7347357813929452,0.29742254353302466,0,6897,0.06829037572555041,0.0849484508706605,1.5428248378523823,1.5428248378523823,1.2342598702819059,1.2342598702819059,0.03570537481886942,0.03967263868763269,0.08353680429771695,0.08552043623209857,200.32736131236732,124.477612826027,55.64648925343536,ks_lamborghini_huracan_gt3,1:30:000,0,0:06:999,0,1:31:200,1,2,1793000.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.81333333333333,0.9974225435330246,6897,200.32736131236732,0.2,99.65,99.65,99.58,99.58,0,1,60.0,8500,Tester,spa,Soft
7.1,1.2551464701884414,0.1,0.0,0.0,0.0,2951.2484181405493,2.0,1.0,4000000.0,1.0,1.0,5,0.7378121045351373,0.30000000000000004,0,6868,0.06836764313458961,0.08504117176150752,1.5835287177760702,1.5835287177760702,1.2668229742208563,1.2668229742208563,0.03664737889710334,0.04071930988567037,0.08479124087423742,0.08682720636852093,199.28069011432962,123.82724169703111,55.35574725398045,ks_lamborghini_huracan_gt3,1:30:000,0,0:07:099,0,1:31:200,1,2,1792900.0,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,59.81066666666667,1.0,6868,199.28069011432962,0.2,99.645,99.645,99.574,99.574,0,1,60.0,8500,Tester,spa,Soft
